solver,problem,mrep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_5a,0,155.1968265,176.499161,209.3647137,259.7617987,320.985954,312.1558053,272.6055461,279.8239787,278.6014943,195.7618559,148.3315287,185.3525086,336.0804647,336.8360575,342.6676066,299.980228,345.5495407,345.5495407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_5a,1,155.1968265,176.5369842,210.1272816,262.7176101,323.1133672,339.4222679,344.0886342,355.3726815,356.2951737,357.2318404,357.503692,357.0357701,357.500999,356.9163742,356.9163742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_5a,2,155.1968265,176.4695545,208.7681766,255.8110294,317.9257408,314.5058474,263.2649104,193.8158788,204.4268196,293.4403562,305.0995088,335.3594847,343.976088,350.9631014,348.3243748,356.99945,354.9896026,352.9072804,348.8593331,331.1572768,297.6321099,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_5a,3,155.1968265,176.3890577,208.1568337,251.2005214,312.7116457,308.448939,348.7073367,355.4859641,355.8144093,355.3270758,355.6547764,355.152694,355.137254,356.2492341,356.3951396,356.3795987,357.1260925,357.1960317,356.8795311,356.8795311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_5a,4,155.1968265,176.4221283,208.4521456,256.7082323,318.7402965,343.2514945,355.6507142,348.0129546,356.0539055,330.3784122,354.1551795,355.5513108,350.0898685,355.9384784,317.5863686,349.9713739,356.8917078,356.8917078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_5a,5,155.1968265,176.515091,209.3250263,257.1143144,316.9523355,309.472892,272.4478541,303.1979977,340.0795349,355.2234237,353.0193118,317.922351,338.5321384,195.3022661,168.3104713,291.0997765,237.780611,233.0229615,255.0077348,255.0077348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_5a,6,155.1968265,176.6035022,210.416942,264.4663362,323.8449888,341.3792697,324.828336,355.3476076,354.35677,331.8698332,350.6816824,344.2667516,257.321075,290.39633,346.1772052,326.0183063,167.9208862,274.898259,274.898259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_5a,7,155.1968265,176.6821791,211.5322939,268.6397575,319.4923548,355.935687,355.4999058,356.8950667,357.4642333,357.317026,357.4360658,356.5192985,357.361437,357.4642333,357.4642333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_5a,8,155.1968265,176.594199,210.3734297,264.2746427,322.2525446,339.6297347,353.9704039,355.5648361,357.1103579,349.6434188,320.3549842,282.5538912,351.963196,352.2999032,356.8580577,356.2738114,352.8814077,352.8814077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_5a,9,155.1968265,176.6607058,211.0310523,265.7870846,326.3619618,340.3532097,344.3924966,355.1062539,352.3259738,353.6130663,356.8406251,346.3179864,354.6252717,356.8855045,355.1893653,354.3001389,349.5404128,327.51318,357.5992091,347.4130809,347.4130809,,,,,,,,,,,,,,,,,,,,,,,,,,,
