DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,order_cost,mat_to_prod,sales_price,num_material,salvage_price,purchase_yield,recourse_cost,process_cost,material_cost,num_product,poi_mean,total_budget,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),Initial Solution,Initial Objective Function Value,Optimal Solution,Optimal Objective Function Value
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,0,0.035415180363179845,0.11380006811661063,0.15,1,0.15,1,0.1,1,0.1,1,"(20, 20, 20, 20)",233.00200033,"(47.4188, 77.1172, 127.7971, 49.479)",353.88778221953356
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,1,1.0501045384605787,0.9809434787264866,inf,0,0.134,1,0.134,1,0.118,1,"(20, 20, 20, 20)",210.19850033,"(0.01, 0.01, 75.3917, 0.01)",229.1124952413961
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,2,0.019331145318995494,0.11856828975105028,0.166,1,0.166,1,0.116,1,0.1,1,"(20, 20, 20, 20)",247.47800033,"(49.5372, 78.9429, 120.112, 35.1438)",355.86561915296465
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,3,0.005238293769569152,0.14546475898710712,0.2638,1,0.2638,1,0.17,1,0.118,1,"(20, 20, 20, 20)",277.32200033,"(48.313, 74.7164, 114.9475, 44.8816)",357.59860233879124
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,4,0.004889862349578027,0.1520588269624714,0.3456,1,0.116,1,0.116,1,0.1,1,"(20, 20, 20, 20)",243.21550033,"(46.5082, 73.3202, 123.5772, 39.9677)",357.64144858535394
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,5,0.0069222500658556105,0.5362438866787873,0.695,1,0.12,1,0.12,1,0.052,1,"(20, 20, 20, 20)",221.0045003300001,"(48.1444, 75.709, 122.1903, 38.572)",357.3915279978109
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,6,0.006872119835615611,0.10985501493153364,0.132,1,0.132,1,0.116,1,0.1,1,"(20, 20, 20, 20)",214.46100033,"(45.025, 71.1471, 122.7531, 44.9291)",357.3976924596874
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,7,0.007957240644531642,0.11935799431005231,0.2836,1,0.166,1,0.116,1,0.1,1,"(20, 20, 20, 20)",219.02300033,"(45.0832, 68.9713, 120.4216, 36.222)",357.26425629101374
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,8,0.0010327481183040658,0.12223860043552902,0.166,1,0.166,1,0.166,1,0.1,1,"(20, 20, 20, 20)",267.40800032999994,"(48.224, 73.0183, 117.7044, 41.4243)",358.1157538801459
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,9,0.008765180173047173,0.09833841547591442,0.241,1,0.084,1,0.084,1,0.084,1,"(20, 20, 20, 20)",222.89050032999995,"(43.9645, 68.3914, 124.197, 41.4724)",357.16490481390696
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,0,0.0546857584516484,0.2587858591878608,0.6208,1,0.148,1,0.068,1,0.052,1,"(20, 20, 20, 20)",236.42133366327,"(63.2174, 91.8293, 130.3984, 46.342)",391.1435381219606
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,1,0.00033567351127892754,0.10712923408518267,0.3048,1,0.2406,1,0.068,1,0.052,1,"(20, 20, 20, 20)",215.58793366327,"(48.9775, 76.3445, 122.6944, 45.9443)",399.8916997641435
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,2,0.007119068542949917,0.06943361063519361,0.152,1,0.118,1,0.068,1,0.052,1,"(20, 20, 20, 20)",250.11973366326998,"(51.4091, 76.9944, 120.9945, 39.3862)",398.7998479982273
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,3,0.007174504716077879,0.3208817590264032,0.62,1,0.5462,1,0.068,1,0.052,1,"(20, 20, 20, 20)",278.13133366327,"(51.6495, 81.488, 126.4017, 44.127)",398.79092502039055
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,4,0.004729874597301837,0.4146867485784076,0.9022,1,0.1,1,0.1,1,0.052,1,"(20, 20, 20, 20)",246.71673366326996,"(48.3849, 81.4229, 126.1109, 45.252)",399.1844114235464
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,5,1.0260146481124972,0.620749170322053,0.168,1,0.116,1,0.068,1,0.052,1,"(20, 20, 20, 20)",224.89633366327007,"(0.01, 4.8802, 225.031, 0.01)",234.79894098291226
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,6,0.005773990839861323,0.08135515709455031,0.3278,1,0.118,1,0.068,1,0.052,1,"(20, 20, 20, 20)",218.99093366327003,"(45.8027, 72.5533, 123.2372, 48.1606)",399.0163510116232
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,7,0.054529971644554136,0.12279428841081119,0.455,1,0.084,1,0.084,1,0.084,1,"(20, 20, 20, 20)",223.99573366327002,"(60.3507, 78.0595, 143.2137, 39.265)",391.168613486087
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,8,0.0026174036840079687,0.06941217507702907,0.2036,1,0.118,1,0.068,1,0.052,1,"(20, 20, 20, 20)",269.43773366326997,"(52.3581, 76.0195, 119.5877, 45.0015)",399.5244336522914
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,9,0.007882676055645528,0.2005990179957197,0.166,1,0.166,1,0.068,1,0.052,1,"(20, 20, 20, 20)",228.05673366326994,"(46.0098, 72.5097, 128.279, 46.9365)",398.676938126797
6,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,0,1.2415533757032313,0.8224305845891045,inf,0,inf,0,0.068,1,0.052,1,"(20, 20, 20, 20)",295.60733333333326,"(0.01, 167.4937, 0.01, 0.01)",239.32066689724996
6,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,1,0.0009654573380094219,0.11583990645646404,0.338,1,0.255,1,0.068,1,0.052,1,"(20, 20, 20, 20)",252.03977777777777,"(48.2521, 74.7788, 121.0619, 49.2148)",502.5674570035134
6,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,2,0.5306174446713421,1.0371130734654224,inf,0,0.1,1,0.068,1,0.052,1,"(20, 20, 20, 20)",286.8938222222223,"(49.5423, 0.01, 128.6781, 118.7618)",390.177852466146
6,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,3,0.006590388595148808,0.084628329994508,0.2814,1,0.1,1,0.1,1,0.068,1,"(20, 20, 20, 20)",243.3262666666667,"(50.3919, 80.6017, 117.0784, 48.0601)",501.37387364187504
6,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,4,0.0017536483164336265,0.09007944210444788,0.347,1,0.148,1,0.068,1,0.052,1,"(20, 20, 20, 20)",269.46680000000003,"(47.839, 76.2485, 118.34, 50.2877)",502.40020666841883
6,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,5,0.0024021755016917974,0.10909654730303857,0.243,1,0.148,1,0.148,1,0.052,1,"(20, 20, 20, 20)",278.18031111111117,"(49.1953, 76.7549, 123.3181, 47.9632)",502.2625923185702
6,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,6,0.2473259304175337,0.23427908460365718,0.2036,1,0.1,1,0.068,1,0.052,1,"(20, 20, 20, 20)",295.60733333333326,"(60.4494, 155.8342, 127.2783, 35.739)",450.2909494000009
6,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,7,0.010070913083659342,0.07415235955220663,0.182,1,0.182,1,0.068,1,0.052,1,"(20, 20, 20, 20)",260.7532888888889,"(47.3713, 72.3554, 123.3409, 55.6169)",500.6353230837703
6,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,8,0.006350438865195503,0.0735856758552757,0.1838,1,0.1,1,0.068,1,0.052,1,"(20, 20, 20, 20)",347.88839999999993,"(50.0412, 76.3066, 113.8286, 50.8853)",501.4247898206174
6,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,9,0.00837039478447512,0.08613847164375378,0.1838,1,0.1,1,0.068,1,0.052,1,"(20, 20, 20, 20)",313.0343555555555,"(44.4851, 70.0099, 125.9037, 47.7147)",500.9961648888131
7,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,0,0.5225707758161209,0.7486479794968319,inf,0,0.1,1,0.1,1,0.052,1,"(20, 20, 20, 20)",414.68126666666655,"(35.1429, 79.23, 200.6453, 9.1462)",467.6282927538762
7,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,1,0.915481668551923,0.6383989106259705,inf,0,0.1,1,0.1,1,0.052,1,"(20, 20, 20, 20)",328.0501444444444,"(0.01, 166.0762, 144.9856, 0.01)",420.339322503736
7,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,2,0.8664655011286524,0.18213176640377318,0.148,1,0.148,1,0.084,1,0.084,1,"(20, 20, 20, 20)",416.88088888888893,"(69.9881, 229.2074, 78.8345, 47.6079)",426.23868575863446
7,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,3,0.058314863862480325,0.20039651677565623,0.5358,1,0.4848,1,0.084,1,0.084,1,"(20, 20, 20, 20)",386.0955333333334,"(47.973, 87.8738, 128.3599, 50.9152)",523.5040254319969
7,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,4,0.0011538294346357164,0.10244692839886799,0.3182,1,0.1998,1,0.162,1,0.052,1,"(20, 20, 20, 20)",385.99616666666674,"(47.3239, 74.4585, 116.1229, 47.1876)",530.3836678814699
7,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,5,0.03507405723469292,0.09722087209057258,0.168,1,0.168,1,0.084,1,0.084,1,"(20, 20, 20, 20)",378.69541111111107,"(51.2104, 78.9917, 125.482, 38.4368)",526.3011833462461
7,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,6,0.03637289383645981,0.13169378420328143,0.2212,1,0.084,1,0.084,1,0.084,1,"(20, 20, 20, 20)",395.76399999999995,"(37.6851, 72.8714, 116.0166, 55.1593)",526.1448612728287
7,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,7,1.1452020690996447,0.8176705239062191,0.118,1,0.118,1,0.084,1,0.084,1,"(20, 20, 20, 20)",348.9628888888888,"(0.01, 7.9287, 48.322, 0.01)",392.6912185997904
7,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,8,0.8783836690904836,0.9526533441800807,inf,0,0.5132,1,0.45,1,0.052,1,"(20, 20, 20, 20)",521.2404666666666,"(0.01, 0.01, 103.86, 0.01)",424.80426920108135
7,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,9,0.008182958206340817,0.08152945624479688,0.084,1,0.084,1,0.084,1,0.052,1,"(20, 20, 20, 20)",425.1717222222222,"(43.7511, 67.668, 121.3177, 45.6914)",529.5376738723573
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,0,0.024149745169605427,0.21287902331087263,0.4346,1,0.3608,1,0.068,1,0.052,1,"(20, 20, 20, 20)",409.97610000000003,"(50.9346, 80.5626, 135.3752, 56.3678)",565.1659049305683
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,1,0.00840491999611035,0.8297949557377798,0.8838,1,0.1,1,0.068,1,0.052,1,"(20, 20, 20, 20)",329.51980000000003,"(52.9396, 78.9121, 126.4178, 53.9082)",567.7297001652091
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,2,0.0053077164197497025,0.06533133541065272,0.134,1,0.134,1,0.068,1,0.052,1,"(20, 20, 20, 20)",412.17580000000004,"(52.687, 80.5115, 121.7783, 49.4979)",568.2340306790311
