DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,salvage_price,material_cost,mat_to_prod,num_material,poi_mean,num_product,recourse_cost,process_cost,total_budget,purchase_yield,order_cost,sales_price,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),problem_dp,solver_dp
264,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.525, 0.525, 0.5349, 0.5449]","[1.2, 1.2, 1.2226, 1.2455]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.325, 2.325, 2.3687, 2.4132]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,-0.0082394187349803,0.2359901256759252,0.423,1,0.232,1,0.232,1,0.2,1,0,8
264,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.525, 0.525, 0.5349, 0.5449]","[1.2, 1.2, 1.2226, 1.2455]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.325, 2.325, 2.3687, 2.4132]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.0157582154823356,0.1554481785858253,0.264,1,0.232,1,0.232,1,0.136,1,0,8
264,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.525, 0.525, 0.5349, 0.5449]","[1.2, 1.2, 1.2226, 1.2455]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.325, 2.325, 2.3687, 2.4132]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,-0.0215888095241051,0.1491051969529019,0.264,1,0.264,1,0.232,1,0.168,1,0,8
264,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.525, 0.525, 0.5349, 0.5449]","[1.2, 1.2, 1.2226, 1.2455]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.325, 2.325, 2.3687, 2.4132]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,-0.0036012166768334,0.1489939196212549,0.268,1,0.268,1,0.2,1,0.168,1,0,8
264,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.525, 0.525, 0.5349, 0.5449]","[1.2, 1.2, 1.2226, 1.2455]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.325, 2.325, 2.3687, 2.4132]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,-0.0200291719157307,0.2406861437006661,0.55,1,0.55,1,0.338,1,0.2,1,0,8
264,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.525, 0.525, 0.5349, 0.5449]","[1.2, 1.2, 1.2226, 1.2455]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.325, 2.325, 2.3687, 2.4132]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,-0.0175983282670252,0.1290498765029446,0.264,1,0.2,1,0.2,1,0.136,1,0,8
264,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.525, 0.525, 0.5349, 0.5449]","[1.2, 1.2, 1.2226, 1.2455]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.325, 2.325, 2.3687, 2.4132]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,0.0013139750079519,0.4331583655427451,0.296,1,0.296,1,0.264,1,0.136,1,0,8
265,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5522, 0.5522, 0.6626, 0.7952]","[1.1625, 1.1625, 1.395, 1.674]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.8891, 1.8891, 2.2669, 2.7203]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.0068933681502051,0.1354030658999903,0.2,1,0.2,1,0.2,1,0.136,1,1,8
265,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5522, 0.5522, 0.6626, 0.7952]","[1.1625, 1.1625, 1.395, 1.674]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.8891, 1.8891, 2.2669, 2.7203]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,0.0086508038725535,0.1127023538332853,0.2,1,0.2,1,0.136,1,0.136,1,1,8
265,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5522, 0.5522, 0.6626, 0.7952]","[1.1625, 1.1625, 1.395, 1.674]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.8891, 1.8891, 2.2669, 2.7203]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,-0.0371388535617052,0.099699327121859,0.2,1,0.2,1,0.136,1,0.136,1,1,8
265,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5522, 0.5522, 0.6626, 0.7952]","[1.1625, 1.1625, 1.395, 1.674]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.8891, 1.8891, 2.2669, 2.7203]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,-0.0162228603743545,0.1173938247495545,0.2,1,0.2,1,0.2,1,0.136,1,1,8
265,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5522, 0.5522, 0.6626, 0.7952]","[1.1625, 1.1625, 1.395, 1.674]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.8891, 1.8891, 2.2669, 2.7203]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.0117458068226421,0.1338310569989346,0.236,1,0.236,1,0.236,1,0.136,1,1,8
265,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5522, 0.5522, 0.6626, 0.7952]","[1.1625, 1.1625, 1.395, 1.674]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.8891, 1.8891, 2.2669, 2.7203]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,-0.0273016264042851,0.1192111741984974,0.2,1,0.2,1,0.136,1,0.136,1,1,8
265,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5522, 0.5522, 0.6626, 0.7952]","[1.1625, 1.1625, 1.395, 1.674]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.8891, 1.8891, 2.2669, 2.7203]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,0.0008296801343783,0.1344245730003712,0.3,1,0.236,1,0.236,1,0.136,1,1,8
265,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5522, 0.5522, 0.6626, 0.7952]","[1.1625, 1.1625, 1.395, 1.674]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.8891, 1.8891, 2.2669, 2.7203]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,-0.0089308688148463,0.1224131136894996,0.236,1,0.236,1,0.136,1,0.136,1,1,8
265,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5522, 0.5522, 0.6626, 0.7952]","[1.1625, 1.1625, 1.395, 1.674]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.8891, 1.8891, 2.2669, 2.7203]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,-0.017196600356622,0.1319574292391372,0.3,1,0.236,1,0.236,1,0.136,1,1,8
265,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5522, 0.5522, 0.6626, 0.7952]","[1.1625, 1.1625, 1.395, 1.674]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.8891, 1.8891, 2.2669, 2.7203]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,0.0115989489002195,0.1354080086923905,0.2,1,0.2,1,0.2,1,0.136,1,1,8
266,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.496, 0.496, 0.5394, 0.5866]","[1.15, 1.15, 1.2506, 1.3601]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.7672, 2.7672, 3.0093, 3.2726]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.0054314796492001,0.1397513192894785,0.232,1,0.232,1,0.168,1,0.136,1,2,8
266,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.496, 0.496, 0.5394, 0.5866]","[1.15, 1.15, 1.2506, 1.3601]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.7672, 2.7672, 3.0093, 3.2726]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,-0.0158575957557608,0.2342799837385461,0.42,1,0.42,1,0.379,1,0.2,1,2,8
266,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.496, 0.496, 0.5394, 0.5866]","[1.15, 1.15, 1.2506, 1.3601]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.7672, 2.7672, 3.0093, 3.2726]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,-0.0292579629139289,0.1515744528576549,0.42,1,0.42,1,0.168,1,0.136,1,2,8
266,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.496, 0.496, 0.5394, 0.5866]","[1.15, 1.15, 1.2506, 1.3601]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.7672, 2.7672, 3.0093, 3.2726]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,0.0019388161379147,0.2475850061367692,0.502,1,0.502,1,0.168,1,0.136,1,2,8
266,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.496, 0.496, 0.5394, 0.5866]","[1.15, 1.15, 1.2506, 1.3601]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.7672, 2.7672, 3.0093, 3.2726]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,-0.0067437278996372,0.1848167773694463,0.338,1,0.338,1,0.264,1,0.2,1,2,8
266,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.496, 0.496, 0.5394, 0.5866]","[1.15, 1.15, 1.2506, 1.3601]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.7672, 2.7672, 3.0093, 3.2726]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,-0.0151041588330888,0.1602747866806974,0.232,1,0.232,1,0.168,1,0.136,1,2,8
266,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.496, 0.496, 0.5394, 0.5866]","[1.15, 1.15, 1.2506, 1.3601]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.7672, 2.7672, 3.0093, 3.2726]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,0.0049582118983207,0.1430538510847019,0.232,1,0.232,1,0.2,1,0.136,1,2,8
266,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.496, 0.496, 0.5394, 0.5866]","[1.15, 1.15, 1.2506, 1.3601]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.7672, 2.7672, 3.0093, 3.2726]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,0.023208951849294,0.1662483378081103,0.264,1,0.2,1,0.2,1,0.136,1,2,8
266,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.496, 0.496, 0.5394, 0.5866]","[1.15, 1.15, 1.2506, 1.3601]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.7672, 2.7672, 3.0093, 3.2726]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,0.0084690141494757,0.1563513005768244,0.418,1,0.378,1,0.168,1,0.136,1,2,8
266,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.496, 0.496, 0.5394, 0.5866]","[1.15, 1.15, 1.2506, 1.3601]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.7672, 2.7672, 3.0093, 3.2726]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,0.0327947475553273,0.1718997915507893,0.428,1,0.3,1,0.168,1,0.136,1,2,8
267,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.0038207489638969,0.1611583992196628,0.383,1,0.232,1,0.2,1,0.136,1,3,8
267,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,-0.0065502210302972,0.2261415462917986,0.579,1,0.338,1,0.338,1,0.2,1,3,8
267,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,-0.0345185043784156,0.169151682263799,0.338,1,0.338,1,0.296,1,0.2,1,3,8
267,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,-0.0004898355857343,0.2027541550912055,0.46,1,0.42,1,0.296,1,0.2,1,3,8
267,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.013584107402692,0.159188952422268,0.232,1,0.232,1,0.232,1,0.168,1,3,8
267,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,-0.0170411369887578,0.1892377862004784,0.338,1,0.338,1,0.296,1,0.2,1,3,8
267,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,-0.0026654183523834,0.1610984484249744,0.232,1,0.232,1,0.2,1,0.136,1,3,8
267,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,-0.0041900219855797,0.1542490787422011,0.232,1,0.232,1,0.232,1,0.168,1,3,8
267,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,-0.0149729763366627,0.1494228895678629,0.338,1,0.338,1,0.168,1,0.136,1,3,8
267,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,0.0032139730556536,0.1590503038222714,0.232,1,0.232,1,0.232,1,0.2,1,3,8
268,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.00737465338205,0.2260501360581426,0.2,1,0.2,1,0.168,1,0.168,1,4,8
268,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,-0.0217624931139661,0.1851503458311734,0.459,1,0.378,1,0.338,1,0.168,1,4,8
268,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,-0.0220432595947639,0.1335240997520861,0.232,1,0.232,1,0.2,1,0.168,1,4,8
268,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,-0.0140006355314971,0.11705825378294,0.168,1,0.168,1,0.168,1,0.136,1,4,8
268,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.0106167058718282,0.1923009658444621,0.264,1,0.264,1,0.264,1,0.168,1,4,8
268,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,-0.0222743038696985,0.1552111176570565,0.264,1,0.264,1,0.264,1,0.168,1,4,8
268,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,0.0051357539468397,0.1595931223112111,0.3,1,0.232,1,0.232,1,0.168,1,4,8
268,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,-0.0059514131260209,0.1532413835253953,0.296,1,0.296,1,0.2,1,0.168,1,4,8
268,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,-0.0023539382582593,0.182018147890467,0.379,1,0.296,1,0.264,1,0.2,1,4,8
268,True,0.3,0.7,2.0,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,0.002743610928955,0.1661529360480827,0.264,1,0.264,1,0.264,1,0.168,1,4,8
