DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,salvage_price,material_cost,mat_to_prod,num_material,poi_mean,num_product,recourse_cost,process_cost,total_budget,purchase_yield,order_cost,sales_price,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N)
52,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4835, 0.4835, 0.5379, 0.5984]","[0.85, 0.85, 0.9456, 1.052]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.3547, 1.3547, 1.5071, 1.6766]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.018423548342230006,0.2562782195048029,0.583,1,0.463,1,0.338,1,0.232,1
52,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4835, 0.4835, 0.5379, 0.5984]","[0.85, 0.85, 0.9456, 1.052]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.3547, 1.3547, 1.5071, 1.6766]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,-0.06611437766598521,0.17324043727240787,0.418,1,0.378,1,0.338,1,0.2,1
52,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4835, 0.4835, 0.5379, 0.5984]","[0.85, 0.85, 0.9456, 1.052]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.3547, 1.3547, 1.5071, 1.6766]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,-0.10096805880474925,0.14842412708428687,0.378,1,0.378,1,0.296,1,0.2,1
52,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4835, 0.4835, 0.5379, 0.5984]","[0.85, 0.85, 0.9456, 1.052]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.3547, 1.3547, 1.5071, 1.6766]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,-0.04266288506050981,0.19272603117563192,0.419,1,0.379,1,0.338,1,0.232,1
52,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4835, 0.4835, 0.5379, 0.5984]","[0.85, 0.85, 0.9456, 1.052]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.3547, 1.3547, 1.5071, 1.6766]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.008875001582507666,0.23503570980880437,0.458,1,0.378,1,0.338,1,0.232,1
52,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4835, 0.4835, 0.5379, 0.5984]","[0.85, 0.85, 0.9456, 1.052]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.3547, 1.3547, 1.5071, 1.6766]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,-0.013076088646343286,0.3608491177925705,0.765,1,0.717,1,0.619,1,0.338,1
52,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4835, 0.4835, 0.5379, 0.5984]","[0.85, 0.85, 0.9456, 1.052]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.3547, 1.3547, 1.5071, 1.6766]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,-0.019729026427385384,0.21230540904368458,0.458,1,0.378,1,0.338,1,0.232,1
52,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4835, 0.4835, 0.5379, 0.5984]","[0.85, 0.85, 0.9456, 1.052]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.3547, 1.3547, 1.5071, 1.6766]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,-0.04491806104776858,0.1856482427871189,0.418,1,0.378,1,0.338,1,0.2,1
52,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4835, 0.4835, 0.5379, 0.5984]","[0.85, 0.85, 0.9456, 1.052]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.3547, 1.3547, 1.5071, 1.6766]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,-0.04556880291588498,0.1852766408458216,0.378,1,0.378,1,0.338,1,0.232,1
52,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4835, 0.4835, 0.5379, 0.5984]","[0.85, 0.85, 0.9456, 1.052]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.3547, 1.3547, 1.5071, 1.6766]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,0.055718432191821245,0.26305103079017456,inf,0,0.458,1,0.338,1,0.232,1
53,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5058, 0.5058, 0.5185, 0.5314]","[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4625, 1.4625, 1.4991, 1.5365]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.14020558232893385,0.32708211972070556,inf,0,inf,0,0.464,1,0.232,1
53,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5058, 0.5058, 0.5185, 0.5314]","[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4625, 1.4625, 1.4991, 1.5365]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,-0.03514071862488077,0.18300283651239926,0.378,1,0.378,1,0.296,1,0.2,1
53,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5058, 0.5058, 0.5185, 0.5314]","[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4625, 1.4625, 1.4991, 1.5365]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,-0.109676509567373,0.13550249406217246,0.379,1,0.338,1,0.296,1,0.2,1
53,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5058, 0.5058, 0.5185, 0.5314]","[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4625, 1.4625, 1.4991, 1.5365]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,-0.03924583562523472,0.19267149375973786,0.418,1,0.378,1,0.338,1,0.2,1
53,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5058, 0.5058, 0.5185, 0.5314]","[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4625, 1.4625, 1.4991, 1.5365]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.05262930123268493,0.2562985815765997,inf,0,0.379,1,0.338,1,0.232,1
53,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5058, 0.5058, 0.5185, 0.5314]","[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4625, 1.4625, 1.4991, 1.5365]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,-0.007621062759437896,0.35366322946941786,0.764,1,0.716,1,0.618,1,0.338,1
53,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5058, 0.5058, 0.5185, 0.5314]","[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4625, 1.4625, 1.4991, 1.5365]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,0.0025242645472946398,0.27741657195127967,0.784,1,0.582,1,0.462,1,0.2,1
53,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5058, 0.5058, 0.5185, 0.5314]","[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4625, 1.4625, 1.4991, 1.5365]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,-0.047465487329175826,0.18083448953943124,0.419,1,0.379,1,0.338,1,0.2,1
53,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5058, 0.5058, 0.5185, 0.5314]","[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4625, 1.4625, 1.4991, 1.5365]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,-0.01378107100325292,0.251556669838632,0.622,1,0.582,1,0.462,1,0.2,1
53,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5058, 0.5058, 0.5185, 0.5314]","[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4625, 1.4625, 1.4991, 1.5365]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,-0.01802272810492034,0.20494687258235547,0.418,1,0.378,1,0.338,1,0.232,1
54,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4589, 0.4589, 0.5479, 0.6541]","[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.6758, 1.6758, 2.0005, 2.3883]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.004971150916937485,0.2382668535380417,0.458,1,0.418,1,0.378,1,0.232,1
54,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4589, 0.4589, 0.5479, 0.6541]","[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.6758, 1.6758, 2.0005, 2.3883]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,-0.022076372455231048,0.22534818309874702,0.499,1,0.459,1,0.379,1,0.232,1
54,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4589, 0.4589, 0.5479, 0.6541]","[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.6758, 1.6758, 2.0005, 2.3883]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,-0.025927147140772155,0.21980063751487222,0.458,1,0.418,1,0.338,1,0.232,1
54,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4589, 0.4589, 0.5479, 0.6541]","[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.6758, 1.6758, 2.0005, 2.3883]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,0.13062599601586894,0.3284219334642961,inf,0,inf,0,0.503,1,0.232,1
54,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4589, 0.4589, 0.5479, 0.6541]","[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.6758, 1.6758, 2.0005, 2.3883]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,-0.00164837237538528,0.289167278465918,0.771,1,0.669,1,0.499,1,0.232,1
54,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4589, 0.4589, 0.5479, 0.6541]","[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.6758, 1.6758, 2.0005, 2.3883]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,0.0010064875367226428,0.2387256188457881,0.538,1,0.418,1,0.378,1,0.232,1
54,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4589, 0.4589, 0.5479, 0.6541]","[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.6758, 1.6758, 2.0005, 2.3883]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,0.0003529590916315169,0.2366469114943229,0.458,1,0.418,1,0.378,1,0.232,1
54,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4589, 0.4589, 0.5479, 0.6541]","[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.6758, 1.6758, 2.0005, 2.3883]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,-0.006274040355341176,0.23292192527189778,0.498,1,0.458,1,0.338,1,0.232,1
54,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4589, 0.4589, 0.5479, 0.6541]","[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.6758, 1.6758, 2.0005, 2.3883]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,-0.005216123258299773,0.2975384443189543,0.721,1,0.672,1,0.542,1,0.232,1
54,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4589, 0.4589, 0.5479, 0.6541]","[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.6758, 1.6758, 2.0005, 2.3883]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,-0.007091149602871247,0.23060045593804043,0.458,1,0.418,1,0.378,1,0.232,1
55,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4418, 0.4418, 0.4474, 0.453]","[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.7773, 1.7773, 1.7996, 1.8221]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.0030243156262728167,0.23686300470650526,0.458,1,0.418,1,0.378,1,0.232,1
55,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4418, 0.4418, 0.4474, 0.453]","[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.7773, 1.7773, 1.7996, 1.8221]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,-0.026594375510898476,0.21593848748854702,0.458,1,0.418,1,0.378,1,0.2,1
55,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4418, 0.4418, 0.4474, 0.453]","[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.7773, 1.7773, 1.7996, 1.8221]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,-0.03650787417547316,0.20723920144471417,0.458,1,0.418,1,0.338,1,0.2,1
55,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4418, 0.4418, 0.4474, 0.453]","[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.7773, 1.7773, 1.7996, 1.8221]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,-0.01770504482936992,0.22055260523059253,0.458,1,0.418,1,0.378,1,0.2,1
55,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4418, 0.4418, 0.4474, 0.453]","[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.7773, 1.7773, 1.7996, 1.8221]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.029547870639603954,0.2643238466505857,0.673,1,0.583,1,0.378,1,0.2,1
55,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4418, 0.4418, 0.4474, 0.453]","[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.7773, 1.7773, 1.7996, 1.8221]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,-0.0030354488326810613,0.23233647418355713,0.503,1,0.418,1,0.378,1,0.2,1
55,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4418, 0.4418, 0.4474, 0.453]","[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.7773, 1.7773, 1.7996, 1.8221]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,0.0012434357080492084,0.22851829862813125,0.459,1,0.419,1,0.379,1,0.2,1
55,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4418, 0.4418, 0.4474, 0.453]","[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.7773, 1.7773, 1.7996, 1.8221]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,0.014730907237073656,0.24030516503831983,0.543,1,0.418,1,0.378,1,0.2,1
55,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4418, 0.4418, 0.4474, 0.453]","[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.7773, 1.7773, 1.7996, 1.8221]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,-0.007803826949023219,0.22042792606026548,0.458,1,0.418,1,0.338,1,0.2,1
55,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4418, 0.4418, 0.4474, 0.453]","[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.7773, 1.7773, 1.7996, 1.8221]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,-0.008858518452514959,0.22381637411715805,0.458,1,0.418,1,0.378,1,0.2,1
56,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5088, 0.5088, 0.5628, 0.6227]","[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4164, 1.4164, 1.567, 1.7335]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.020529118865890084,0.24963932482153017,0.459,1,0.419,1,0.338,1,0.232,1
56,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5088, 0.5088, 0.5628, 0.6227]","[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4164, 1.4164, 1.567, 1.7335]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,-0.05934958317884992,0.17609216390739924,0.419,1,0.379,1,0.338,1,0.2,1
56,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5088, 0.5088, 0.5628, 0.6227]","[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4164, 1.4164, 1.567, 1.7335]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,-0.09535396819072789,0.1486928022776601,0.378,1,0.378,1,0.296,1,0.2,1
56,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5088, 0.5088, 0.5628, 0.6227]","[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4164, 1.4164, 1.567, 1.7335]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,-0.03585485276206072,0.19625980044325197,0.419,1,0.379,1,0.338,1,0.232,1
56,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5088, 0.5088, 0.5628, 0.6227]","[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4164, 1.4164, 1.567, 1.7335]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.014255031007198644,0.2359003618934399,0.459,1,0.379,1,0.338,1,0.232,1
56,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5088, 0.5088, 0.5628, 0.6227]","[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4164, 1.4164, 1.567, 1.7335]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,-0.016902185840280342,0.35796808390431,0.813,1,0.765,1,0.619,1,0.338,1
56,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5088, 0.5088, 0.5628, 0.6227]","[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4164, 1.4164, 1.567, 1.7335]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,-0.016077154994061458,0.20989188958908284,0.418,1,0.418,1,0.338,1,0.232,1
56,True,0.5,0.7,1.1,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5088, 0.5088, 0.5628, 0.6227]","[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4164, 1.4164, 1.567, 1.7335]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,-0.016804611938860486,0.19954484417742457,0.418,1,0.378,1,0.338,1,0.2,1
