DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,mat_to_prod,salvage_price,recourse_cost,total_budget,sales_price,process_cost,order_cost,poi_mean,purchase_yield,num_material,material_cost,num_product,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),Initial Solution,Initial Objective Function Value,Optimal Solution,Optimal Objective Function Value
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,1,0.8634099427652453,0.9082450556235868,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",210.19850033,"(24.4443, 24.4443, 24.4443, 25.8646)",250.57062816099642
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,2,0.432201912915811,0.854648260459298,inf,0,inf,0,inf,0,1.0,1,"(20, 20, 20, 20)",247.47800033,"(41.2838, 44.7663, 44.7663, 35.8649)",298.8619621345698
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,3,0.8633400494272071,0.908225036088205,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",277.32200033,"(24.5335, 24.5335, 24.5335, 25.6544)",250.57845557212073
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,4,0.19966964236451304,0.853731425667976,inf,0,inf,0,1.0,1,1.0,1,"(20, 20, 20, 20)",243.21550033,"(48.5126, 62.2591, 62.5675, 38.8146)",324.9034380800595
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,5,0.14208673065388078,0.535142276790729,inf,0,inf,0,0.68,1,0.52,1,"(20, 20, 20, 20)",221.0045003300001,"(83.6377, 77.3392, 145.8612, 45.4538)",331.35219466179547
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,6,0.20470530342510815,0.8551155098776977,inf,0,inf,0,inf,0,1.0,1,"(20, 20, 20, 20)",214.46100033,"(46.6839, 61.4021, 61.8372, 39.8401)",324.3394903489845
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,7,0.43377108339765297,0.8560049941133709,inf,0,inf,0,inf,0,1.0,1,"(20, 20, 20, 20)",219.02300033,"(39.9749, 45.4311, 45.4459, 34.6904)",298.68622947062437
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,8,0.4359738142393549,0.853908870894578,inf,0,inf,0,inf,0,1.0,1,"(20, 20, 20, 20)",267.40800032999994,"(40.0762, 43.9547, 43.9669, 40.2723)",298.43954387256707
4,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,9,0.013866452121908885,0.6772819454997391,0.84,1,0.84,1,0.84,1,0.68,1,"(20, 20, 20, 20)",222.89050032999995,"(49.9554, 72.0566, 111.0046, 61.5756)",345.7116867494871
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,0,0.17494839807794924,0.5485422440596585,inf,0,inf,0,0.68,1,0.52,1,"(20, 20, 20, 20)",236.42133366327,"(76.2831, 113.8431, 120.6462, 70.7026)",363.41434585366716
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,1,0.2753482534878403,0.5526584032429698,inf,0,inf,0,0.68,1,0.52,1,"(20, 20, 20, 20)",215.58793366327,"(85.5377, 114.3497, 124.4426, 83.835)",348.2727919523859
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,2,0.05368119253018728,0.5191870079320514,inf,0,0.68,1,0.68,1,0.52,1,"(20, 20, 20, 20)",250.11973366326998,"(85.6994, 82.2051, 144.3842, 46.5523)",381.70295714461827
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,3,0.05892206249301063,0.5455100072450698,inf,0,1.0,1,0.68,1,0.52,1,"(20, 20, 20, 20)",278.13133366327,"(65.7164, 82.2923, 154.4171, 32.4687)",380.9125684064301
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,4,-0.0,0.6080946879895898,1.0,1,1.0,1,1.0,1,0.52,1,"(20, 20, 20, 20)",246.71673366326996,"(58.4407, 91.3589, 140.9132, 41.4534)",389.7987523712398
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,5,0.13752868818670497,0.5459656415255946,inf,0,inf,0,0.68,1,0.52,1,"(20, 20, 20, 20)",224.89633366327007,"(88.4665, 125.4259, 113.2851, 48.6884)",369.0577061152474
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,6,0.11570409245060223,0.538381950408995,inf,0,inf,0,0.68,1,0.52,1,"(20, 20, 20, 20)",218.99093366327003,"(83.7468, 121.939, 119.0516, 50.5607)",372.349128113444
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,7,0.03257403185509501,0.6946227439345554,0.84,1,0.84,1,0.84,1,0.84,1,"(20, 20, 20, 20)",223.99573366327002,"(60.1675, 75.6453, 94.5863, 45.8445)",384.8861809626222
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,8,0.0472904231936395,0.5166925185373974,0.68,1,0.68,1,0.68,1,0.52,1,"(20, 20, 20, 20)",269.43773366326997,"(80.8781, 83.1528, 144.9003, 48.434)",382.6667650902068
5,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,9,0.12457301235899966,0.541008674397627,inf,0,inf,0,0.68,1,0.52,1,"(20, 20, 20, 20)",228.05673366326994,"(86.1005, 123.0439, 116.8621, 50.1031)",371.0115840672808
6,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0.8096]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,0,0.5894784544575435,0.7892286996103424,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",156.32807439791117,"(40.817, 35.0459, 35.9565, 31.188)",237.60445377758174
6,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0.8096]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,1,0.5850393266235843,0.7869375792430997,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",156.32807439791117,"(40.9698, 35.1737, 36.2233, 31.6873)",238.49555924028036
6,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0.8096]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,2,0.5918049857488064,0.7902695036527017,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",156.32807439791117,"(41.6508, 34.7567, 35.7053, 30.6957)",237.13742853741547
6,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0.8096]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,3,0.6520208836363277,0.796476392741436,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",156.32807439791117,"(41.1594, 30.7514, 31.4225, 27.5279)",225.04975781561635
6,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0.8096]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,4,0.5926226224071317,0.7910339412625301,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",156.32807439791117,"(41.365, 35.2472, 36.3221, 28.8802)",236.97329708637625
6,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0.8096]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,5,0.5929402694737216,0.7897437376654354,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",156.32807439791117,"(42.5492, 34.5343, 35.3835, 30.6136)",236.9095329762096
6,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0.8096]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,6,0.5841487175009529,0.7865058829786423,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",156.32807439791117,"(40.6905, 35.5972, 36.4784, 31.0646)",238.67433910064727
6,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0.8096]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,7,0.5778760624051191,0.784162110872532,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",156.32807439791117,"(39.3149, 36.371, 37.2417, 31.6921)",239.9335047364646
6,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0.8096]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,8,0.6366292386619371,0.7888091186417769,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",156.32807439791117,"(37.9615, 32.5104, 33.2825, 29.1223)",228.13945908794136
6,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0.8096]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,9,0.583477598546466,0.7859030855525335,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",156.32807439791117,"(39.9256, 35.8658, 36.8575, 30.8868)",238.80905875478493
7,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0.5644]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,0,0.5484847503997637,0.7800312469899974,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",245.71145217767116,"(32.6561, 32.6561, 32.6561, 45.6494)",302.32968904807797
7,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0.5644]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,1,0.5430726810437476,0.7798808661542054,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",220.46221884433783,"(33.2658, 33.8812, 32.2669, 44.62)",302.9974232551205
7,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0.5644]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,2,0.5289710476147912,0.7777922606616128,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",260.18745217767105,"(34.8687, 35.0316, 35.0319, 40.7277)",304.73726478269106
7,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0.5644]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,3,0.5304441901210324,0.77801994745746,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",290.78398551100446,"(34.2648, 34.3683, 34.4375, 42.4988)",304.5555103411719
7,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0.5644]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,4,0.5282819812481708,0.7773608517400311,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",253.85548551100447,"(34.3936, 34.2258, 34.9141, 42.3693)",304.8222809112082
7,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0.5644]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,5,0.5321838235226999,0.77850341873137,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",234.27835217767114,"(34.1077, 34.2344, 34.2399, 42.763)",304.34087659322927
7,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0.5644]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,6,0.5342942559012375,0.7784542263383796,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",226.7941855110044,"(33.6315, 34.0253, 33.9982, 43.5394)",304.08049414095467
7,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0.5644]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,7,0.7396954440677592,0.8571058887548748,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",229.0985855110044,"(26.7005, 26.6927, 26.6927, 32.4002)",278.7383578001653
7,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0.5644]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,8,0.5342892438341964,0.778553589796855,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",278.6123855110044,"(33.4574, 33.5701, 34.8002, 43.2753)",304.0811125233868
7,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0.5644]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,9,0.5379158705305243,0.7795218501080022,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",231.64915217767106,"(33.4297, 34.1115, 33.2814, 43.8477)",303.6336639520525
8,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0.4914]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,0,0.6052199823986136,0.8136980392128724,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",247.48693365962998,"(34.2531, 34.7704, 35.3687, 41.8302)",316.59497837570126
8,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0.4914]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,1,0.6062903753414104,0.8138153539081641,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",224.52413365962997,"(34.1203, 34.6405, 35.1945, 42.1562)",316.41134288973143
8,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0.4914]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,2,0.600574026965888,0.8129972602151467,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",261.18533365963,"(35.1892, 35.8894, 36.427, 39.1094)",317.3920335967993
8,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0.4914]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,3,0.6015180924213329,0.8129824046632163,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",289.85213365962994,"(34.7916, 35.3637, 35.9102, 40.6447)",317.23007072151637
