DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,material_cost,mat_to_prod,salvage_price,order_cost,poi_mean,process_cost,purchase_yield,sales_price,total_budget,recourse_cost,num_product,num_material,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),problem_dp,solver_dp
123,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5247, 0.5247, 0.5574, 0.5923]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.543, 1.543, 1.6394, 1.7419]",3,4,3,-0.0830508579423489,0.0837168483553759,0.232,1,0.232,1,0.2,1,0.168,1,24,3
123,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5247, 0.5247, 0.5574, 0.5923]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.543, 1.543, 1.6394, 1.7419]",3,4,4,-0.011724817450556,0.1390578046478906,0.232,1,0.232,1,0.2,1,0.168,1,24,3
123,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5247, 0.5247, 0.5574, 0.5923]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.543, 1.543, 1.6394, 1.7419]",3,4,5,0.0062012322921686,0.1477132544781924,0.232,1,0.232,1,0.2,1,0.168,1,24,3
123,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5247, 0.5247, 0.5574, 0.5923]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.543, 1.543, 1.6394, 1.7419]",3,4,6,-0.0577244750311139,0.1131923824058446,0.264,1,0.264,1,0.232,1,0.168,1,24,3
123,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5247, 0.5247, 0.5574, 0.5923]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.543, 1.543, 1.6394, 1.7419]",3,4,7,0.0055357379825437,0.1510781278126328,0.232,1,0.232,1,0.2,1,0.168,1,24,3
123,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5247, 0.5247, 0.5574, 0.5923]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.543, 1.543, 1.6394, 1.7419]",3,4,8,0.0061254070611133,0.1545529599170809,0.232,1,0.232,1,0.2,1,0.168,1,24,3
123,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5247, 0.5247, 0.5574, 0.5923]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.543, 1.543, 1.6394, 1.7419]",3,4,9,-0.042542609868041,0.1074847448757998,0.232,1,0.232,1,0.2,1,0.168,1,24,3
124,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4629, 0.4629, 0.5324, 0.6122]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1387, 2.1387, 2.4595, 2.8284]",3,4,0,-0.011890052722137,0.1921846189408065,0.296,1,0.296,1,0.264,1,0.2,1,25,3
124,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4629, 0.4629, 0.5324, 0.6122]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1387, 2.1387, 2.4595, 2.8284]",3,4,1,-0.0098549791458108,0.1759073356211128,0.338,1,0.264,1,0.232,1,0.2,1,25,3
124,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4629, 0.4629, 0.5324, 0.6122]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1387, 2.1387, 2.4595, 2.8284]",3,4,2,-0.0211433150830248,0.2251885553003523,0.418,1,0.418,1,0.378,1,0.232,1,25,3
124,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4629, 0.4629, 0.5324, 0.6122]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1387, 2.1387, 2.4595, 2.8284]",3,4,3,-0.0414031909815718,0.1709676961276804,0.296,1,0.296,1,0.264,1,0.2,1,25,3
124,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4629, 0.4629, 0.5324, 0.6122]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1387, 2.1387, 2.4595, 2.8284]",3,4,4,0.0005939256768963,0.1849676978182087,0.296,1,0.296,1,0.232,1,0.2,1,25,3
124,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4629, 0.4629, 0.5324, 0.6122]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1387, 2.1387, 2.4595, 2.8284]",3,4,5,-0.0075034872832792,0.2023804906055641,0.338,1,0.338,1,0.296,1,0.232,1,25,3
124,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4629, 0.4629, 0.5324, 0.6122]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1387, 2.1387, 2.4595, 2.8284]",3,4,6,-0.0286906090598758,0.168113104310004,0.296,1,0.296,1,0.232,1,0.2,1,25,3
124,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4629, 0.4629, 0.5324, 0.6122]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1387, 2.1387, 2.4595, 2.8284]",3,4,7,0.0205130016670773,0.2216727630387819,0.459,1,0.338,1,0.296,1,0.2,1,25,3
124,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4629, 0.4629, 0.5324, 0.6122]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1387, 2.1387, 2.4595, 2.8284]",3,4,8,-0.002057252756366,0.1939057038799994,0.296,1,0.264,1,0.264,1,0.2,1,25,3
124,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4629, 0.4629, 0.5324, 0.6122]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1387, 2.1387, 2.4595, 2.8284]",3,4,9,-0.0151725823863708,0.1712613867459105,0.296,1,0.264,1,0.264,1,0.2,1,25,3
125,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4163, 0.4163, 0.4449, 0.4755]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9969, 1.9969, 2.1343, 2.2811]",3,4,0,-0.0073789932334609,0.1773682041940649,0.296,1,0.296,1,0.232,1,0.168,1,26,3
125,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4163, 0.4163, 0.4449, 0.4755]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9969, 1.9969, 2.1343, 2.2811]",3,4,1,-0.0100589244697993,0.151877920450883,0.232,1,0.232,1,0.2,1,0.168,1,26,3
125,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4163, 0.4163, 0.4449, 0.4755]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9969, 1.9969, 2.1343, 2.2811]",3,4,2,-0.0222510388734841,0.1410880120978737,0.232,1,0.232,1,0.2,1,0.168,1,26,3
125,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4163, 0.4163, 0.4449, 0.4755]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9969, 1.9969, 2.1343, 2.2811]",3,4,3,-0.0409702354001734,0.1505314011703646,0.296,1,0.296,1,0.264,1,0.168,1,26,3
125,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4163, 0.4163, 0.4449, 0.4755]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9969, 1.9969, 2.1343, 2.2811]",3,4,4,0.0042434974300235,0.1581350550479542,0.232,1,0.232,1,0.2,1,0.168,1,26,3
125,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4163, 0.4163, 0.4449, 0.4755]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9969, 1.9969, 2.1343, 2.2811]",3,4,5,-0.0028164299209192,0.1596255757292265,0.296,1,0.264,1,0.2,1,0.168,1,26,3
125,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4163, 0.4163, 0.4449, 0.4755]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9969, 1.9969, 2.1343, 2.2811]",3,4,6,-0.0269490173117381,0.1454008196174252,0.3,1,0.268,1,0.2,1,0.168,1,26,3
125,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4163, 0.4163, 0.4449, 0.4755]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9969, 1.9969, 2.1343, 2.2811]",3,4,7,0.0251786487544056,0.177160039176639,0.232,1,0.232,1,0.2,1,0.168,1,26,3
125,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4163, 0.4163, 0.4449, 0.4755]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9969, 1.9969, 2.1343, 2.2811]",3,4,8,0.0001939836189649,0.156949724347804,0.232,1,0.232,1,0.2,1,0.168,1,26,3
125,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4163, 0.4163, 0.4449, 0.4755]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9969, 1.9969, 2.1343, 2.2811]",3,4,9,-0.0244849561663243,0.141494689591951,0.232,1,0.232,1,0.2,1,0.168,1,26,3
126,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3707, 0.3707, 0.4287, 0.4957]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.5969, 1.5969, 1.8465, 2.1351]",3,4,0,-0.0109917923133156,0.1666226015769339,0.296,1,0.296,1,0.264,1,0.168,1,27,3
126,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3707, 0.3707, 0.4287, 0.4957]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.5969, 1.5969, 1.8465, 2.1351]",3,4,1,-0.0221235028696866,0.1311375839460602,0.232,1,0.232,1,0.2,1,0.168,1,27,3
126,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3707, 0.3707, 0.4287, 0.4957]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.5969, 1.5969, 1.8465, 2.1351]",3,4,2,-0.0294735888216292,0.1254288684076287,0.232,1,0.232,1,0.2,1,0.168,1,27,3
126,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3707, 0.3707, 0.4287, 0.4957]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.5969, 1.5969, 1.8465, 2.1351]",3,4,3,-0.041655167183275,0.1432154742797811,0.264,1,0.264,1,0.232,1,0.168,1,27,3
126,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3707, 0.3707, 0.4287, 0.4957]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.5969, 1.5969, 1.8465, 2.1351]",3,4,4,-0.0020943362781845,0.1521678074388173,0.264,1,0.264,1,0.2,1,0.168,1,27,3
126,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3707, 0.3707, 0.4287, 0.4957]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.5969, 1.5969, 1.8465, 2.1351]",3,4,5,-0.0080706868229672,0.1463390862966511,0.232,1,0.232,1,0.2,1,0.168,1,27,3
126,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3707, 0.3707, 0.4287, 0.4957]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.5969, 1.5969, 1.8465, 2.1351]",3,4,6,-0.0256747535079737,0.1285353504190858,0.264,1,0.232,1,0.2,1,0.168,1,27,3
126,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3707, 0.3707, 0.4287, 0.4957]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.5969, 1.5969, 1.8465, 2.1351]",3,4,7,0.0190351837106873,0.1702454664909109,0.264,1,0.232,1,0.232,1,0.168,1,27,3
126,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3707, 0.3707, 0.4287, 0.4957]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.5969, 1.5969, 1.8465, 2.1351]",3,4,8,0.004211567013161,0.1729052954759929,0.264,1,0.264,1,0.232,1,0.168,1,27,3
126,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3707, 0.3707, 0.4287, 0.4957]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.5969, 1.5969, 1.8465, 2.1351]",3,4,9,-0.0298919453558864,0.1287798948588054,0.232,1,0.232,1,0.2,1,0.168,1,27,3
127,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8875, 0.8875, 0.9375, 0.9902]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3661, 0.3661, 0.3867, 0.4085]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6363, 1.6363, 1.7285, 1.8258]",3,4,0,-0.0129325489266633,0.1630112625173445,0.296,1,0.296,1,0.264,1,0.168,1,28,3
127,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8875, 0.8875, 0.9375, 0.9902]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3661, 0.3661, 0.3867, 0.4085]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6363, 1.6363, 1.7285, 1.8258]",3,4,1,-0.0313649459943054,0.1297994375717147,0.264,1,0.232,1,0.2,1,0.136,1,28,3
127,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8875, 0.8875, 0.9375, 0.9902]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3661, 0.3661, 0.3867, 0.4085]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6363, 1.6363, 1.7285, 1.8258]",3,4,2,-0.0304435091796531,0.1290692634307542,0.264,1,0.232,1,0.232,1,0.136,1,28,3
127,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8875, 0.8875, 0.9375, 0.9902]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3661, 0.3661, 0.3867, 0.4085]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6363, 1.6363, 1.7285, 1.8258]",3,4,3,-0.0459518637948463,0.1674443272025705,0.379,1,0.379,1,0.296,1,0.168,1,28,3
127,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8875, 0.8875, 0.9375, 0.9902]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3661, 0.3661, 0.3867, 0.4085]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6363, 1.6363, 1.7285, 1.8258]",3,4,4,-0.0023566039076704,0.1520356676418412,0.338,1,0.232,1,0.232,1,0.136,1,28,3
127,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8875, 0.8875, 0.9375, 0.9902]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3661, 0.3661, 0.3867, 0.4085]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6363, 1.6363, 1.7285, 1.8258]",3,4,5,-0.0016730543406187,0.1503720710319635,0.338,1,0.232,1,0.2,1,0.136,1,28,3
127,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8875, 0.8875, 0.9375, 0.9902]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3661, 0.3661, 0.3867, 0.4085]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6363, 1.6363, 1.7285, 1.8258]",3,4,6,-0.0263756353451759,0.1624929298717313,0.379,1,0.338,1,0.264,1,0.136,1,28,3
127,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8875, 0.8875, 0.9375, 0.9902]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3661, 0.3661, 0.3867, 0.4085]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6363, 1.6363, 1.7285, 1.8258]",3,4,7,0.0255864743480184,0.1691693304493646,0.296,1,0.232,1,0.232,1,0.136,1,28,3
127,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8875, 0.8875, 0.9375, 0.9902]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3661, 0.3661, 0.3867, 0.4085]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6363, 1.6363, 1.7285, 1.8258]",3,4,8,-0.0040521209223387,0.1539759156802658,0.296,1,0.264,1,0.2,1,0.136,1,28,3
127,True,0.2,0.9,1.4,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8875, 0.8875, 0.9375, 0.9902]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.3661, 0.3661, 0.3867, 0.4085]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6363, 1.6363, 1.7285, 1.8258]",3,4,9,-0.0166417673903647,0.1419710050484567,0.296,1,0.264,1,0.264,1,0.136,1,28,3
