DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,order_cost,mat_to_prod,process_cost,num_material,salvage_price,poi_mean,sales_price,material_cost,purchase_yield,total_budget,num_product,recourse_cost,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),problem_dp
3,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4933, 0.4933, 0.5797, 0.6811]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.025, 1.025, 1.2044, 1.4151]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.5625, 2.5625, 3.0109, 3.5379]",6,-0.0102521867588618,0.2191886646567937,0.379,1,0.379,1,0.296,1,0.232,1,3
3,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4933, 0.4933, 0.5797, 0.6811]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.025, 1.025, 1.2044, 1.4151]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.5625, 2.5625, 3.0109, 3.5379]",7,0.0179026924761209,0.3382526561736281,0.379,1,0.379,1,0.379,1,0.264,1,3
3,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4933, 0.4933, 0.5797, 0.6811]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.025, 1.025, 1.2044, 1.4151]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.5625, 2.5625, 3.0109, 3.5379]",8,-0.0237569451368343,0.2329662115941635,0.465,1,0.379,1,0.379,1,0.232,1,3
3,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4933, 0.4933, 0.5797, 0.6811]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.025, 1.025, 1.2044, 1.4151]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.5625, 2.5625, 3.0109, 3.5379]",9,0.0010985296749107,0.3059840799603346,0.428,1,0.428,1,0.428,1,0.268,1,3
4,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5215, 0.5215, 0.5248, 0.5281]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.175, 1.175, 1.1824, 1.1899]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3133, 2.3133, 2.3279, 2.3425]",0,-0.0091737887371867,0.1330778430653238,0.338,1,0.2,1,0.2,1,0.136,1,4
4,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5215, 0.5215, 0.5248, 0.5281]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.175, 1.175, 1.1824, 1.1899]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3133, 2.3133, 2.3279, 2.3425]",1,-0.0270150795503489,0.3434767782230392,0.546,1,0.546,1,0.546,1,0.104,1,4
4,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5215, 0.5215, 0.5248, 0.5281]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.175, 1.175, 1.1824, 1.1899]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3133, 2.3133, 2.3279, 2.3425]",2,-0.0490905474025984,0.1049975483232316,0.2,1,0.2,1,0.2,1,0.104,1,4
4,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5215, 0.5215, 0.5248, 0.5281]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.175, 1.175, 1.1824, 1.1899]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3133, 2.3133, 2.3279, 2.3425]",3,1.2576629295149673,0.480627829370081,0.2,1,0.2,1,0.2,1,0.136,1,4
4,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5215, 0.5215, 0.5248, 0.5281]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.175, 1.175, 1.1824, 1.1899]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3133, 2.3133, 2.3279, 2.3425]",4,0.0064207408904728,0.140201150274987,0.338,1,0.232,1,0.2,1,0.104,1,4
4,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5215, 0.5215, 0.5248, 0.5281]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.175, 1.175, 1.1824, 1.1899]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3133, 2.3133, 2.3279, 2.3425]",5,0.0026306271588502,0.4307241925490488,0.773,1,0.383,1,0.204,1,0.104,1,4
4,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5215, 0.5215, 0.5248, 0.5281]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.175, 1.175, 1.1824, 1.1899]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3133, 2.3133, 2.3279, 2.3425]",6,-0.0050169835123763,0.1593305014088087,0.514,1,0.346,1,0.204,1,0.104,1,4
4,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5215, 0.5215, 0.5248, 0.5281]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.175, 1.175, 1.1824, 1.1899]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3133, 2.3133, 2.3279, 2.3425]",7,-0.0221270955869534,0.1595627154826858,0.379,1,0.264,1,0.264,1,0.104,1,4
4,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5215, 0.5215, 0.5248, 0.5281]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.175, 1.175, 1.1824, 1.1899]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3133, 2.3133, 2.3279, 2.3425]",8,-0.0075620611853427,0.346723374472508,0.2,1,0.2,1,0.2,1,0.136,1,4
4,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5215, 0.5215, 0.5248, 0.5281]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.175, 1.175, 1.1824, 1.1899]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3133, 2.3133, 2.3279, 2.3425]",9,0.036759113275933,0.1989339944310618,0.42,1,0.2,1,0.2,1,0.136,1,4
5,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5419, 0.5419, 0.6435, 0.7641]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1875, 1.1875, 1.4102, 1.6746]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1523, 2.1523, 2.5559, 3.0351]",0,1.1789427120134062,0.4127740544777418,0.499,1,0.499,1,0.418,1,0.168,1,5
5,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5419, 0.5419, 0.6435, 0.7641]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1875, 1.1875, 1.4102, 1.6746]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1523, 2.1523, 2.5559, 3.0351]",1,0.00237885865087,0.1442528527278636,0.338,1,0.2,1,0.2,1,0.136,1,5
5,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5419, 0.5419, 0.6435, 0.7641]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1875, 1.1875, 1.4102, 1.6746]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1523, 2.1523, 2.5559, 3.0351]",2,-0.024160836675536,0.1668540073432913,0.342,1,0.342,1,0.3,1,0.172,1,5
5,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5419, 0.5419, 0.6435, 0.7641]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1875, 1.1875, 1.4102, 1.6746]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1523, 2.1523, 2.5559, 3.0351]",3,-0.0157424901506087,0.1787859665607233,0.504,1,0.383,1,0.2,1,0.136,1,5
5,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5419, 0.5419, 0.6435, 0.7641]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1875, 1.1875, 1.4102, 1.6746]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1523, 2.1523, 2.5559, 3.0351]",4,-0.0129868670081668,0.2001608779980186,0.264,1,0.264,1,0.264,1,0.168,1,5
5,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5419, 0.5419, 0.6435, 0.7641]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1875, 1.1875, 1.4102, 1.6746]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1523, 2.1523, 2.5559, 3.0351]",5,0.0129491249236228,0.2712176493642531,0.236,1,0.236,1,0.168,1,0.136,1,5
5,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5419, 0.5419, 0.6435, 0.7641]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1875, 1.1875, 1.4102, 1.6746]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1523, 2.1523, 2.5559, 3.0351]",6,0.0163880317645324,0.2592345654643125,0.46,1,0.296,1,0.296,1,0.264,1,5
5,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5419, 0.5419, 0.6435, 0.7641]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1875, 1.1875, 1.4102, 1.6746]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1523, 2.1523, 2.5559, 3.0351]",7,0.1206780474138634,0.2084380052400744,0.342,1,0.342,1,0.264,1,0.168,1,5
5,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5419, 0.5419, 0.6435, 0.7641]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1875, 1.1875, 1.4102, 1.6746]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1523, 2.1523, 2.5559, 3.0351]",8,-0.0151517915372784,0.124929210805719,0.268,1,0.268,1,0.168,1,0.136,1,5
5,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5419, 0.5419, 0.6435, 0.7641]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1875, 1.1875, 1.4102, 1.6746]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1523, 2.1523, 2.5559, 3.0351]",9,0.0073327740170079,0.1761778386660526,0.232,1,0.232,1,0.232,1,0.136,1,5
6,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4838, 0.4838, 0.5291, 0.5788]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.075, 1.075, 1.1758, 1.2861]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.6539, 2.6539, 2.9028, 3.1751]",0,0.0109916137543999,0.2667110082513159,0.972,1,0.204,1,0.204,1,0.136,1,6
6,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4838, 0.4838, 0.5291, 0.5788]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.075, 1.075, 1.1758, 1.2861]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.6539, 2.6539, 2.9028, 3.1751]",1,0.185319774532328,0.2392738011006833,0.626,1,0.461,1,0.2,1,0.104,1,6
6,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4838, 0.4838, 0.5291, 0.5788]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.075, 1.075, 1.1758, 1.2861]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.6539, 2.6539, 2.9028, 3.1751]",2,-0.0403946943387563,0.1025058414531974,0.268,1,0.236,1,0.168,1,0.104,1,6
6,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4838, 0.4838, 0.5291, 0.5788]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.075, 1.075, 1.1758, 1.2861]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.6539, 2.6539, 2.9028, 3.1751]",3,0.3994304658269572,0.432457765317068,0.626,1,0.268,1,0.268,1,0.2,1,6
6,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4838, 0.4838, 0.5291, 0.5788]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.075, 1.075, 1.1758, 1.2861]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.6539, 2.6539, 2.9028, 3.1751]",4,0.0702012027125306,0.32784418427608,0.2,1,0.2,1,0.2,1,0.168,1,6
6,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4838, 0.4838, 0.5291, 0.5788]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.075, 1.075, 1.1758, 1.2861]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.6539, 2.6539, 2.9028, 3.1751]",5,0.1450867923757432,0.1919508133059432,0.338,1,0.338,1,0.232,1,0.168,1,6
6,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4838, 0.4838, 0.5291, 0.5788]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.075, 1.075, 1.1758, 1.2861]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.6539, 2.6539, 2.9028, 3.1751]",6,0.0038246776044453,0.1499807004596744,0.268,1,0.268,1,0.2,1,0.104,1,6
6,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4838, 0.4838, 0.5291, 0.5788]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.075, 1.075, 1.1758, 1.2861]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.6539, 2.6539, 2.9028, 3.1751]",7,0.2363274795213472,0.3725414072549304,0.581,1,0.581,1,0.168,1,0.104,1,6
6,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4838, 0.4838, 0.5291, 0.5788]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.075, 1.075, 1.1758, 1.2861]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.6539, 2.6539, 2.9028, 3.1751]",8,0.0020767563476185,0.2337694628616931,0.54,1,0.338,1,0.264,1,0.2,1,6
6,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4838, 0.4838, 0.5291, 0.5788]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.075, 1.075, 1.1758, 1.2861]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.6539, 2.6539, 2.9028, 3.1751]",9,0.023230392740614,0.2003085586808645,0.427,1,0.236,1,0.236,1,0.104,1,6
7,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4747, 0.4747, 0.5399, 0.6142]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0125, 1.0125, 1.1517, 1.3101]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.468, 2.468, 2.8073, 3.1933]",0,0.2444339927152836,0.3232960495248542,0.54,1,0.379,1,0.379,1,0.232,1,7
7,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4747, 0.4747, 0.5399, 0.6142]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0125, 1.0125, 1.1517, 1.3101]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.468, 2.468, 2.8073, 3.1933]",1,-0.0091236333904727,0.2276750006431473,0.232,1,0.2,1,0.168,1,0.136,1,7
7,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4747, 0.4747, 0.5399, 0.6142]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0125, 1.0125, 1.1517, 1.3101]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.468, 2.468, 2.8073, 3.1933]",2,-0.0195756799104184,0.1498496000718416,0.268,1,0.268,1,0.268,1,0.136,1,7
7,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4747, 0.4747, 0.5399, 0.6142]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0125, 1.0125, 1.1517, 1.3101]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.468, 2.468, 2.8073, 3.1933]",3,0.484276027264689,0.8111572506282656,inf,0,inf,0,inf,0,0.136,1,7
7,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4747, 0.4747, 0.5399, 0.6142]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0125, 1.0125, 1.1517, 1.3101]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.468, 2.468, 2.8073, 3.1933]",4,0.0577730140167002,0.2801557775149646,0.459,1,0.459,1,0.459,1,0.136,1,7
7,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4747, 0.4747, 0.5399, 0.6142]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0125, 1.0125, 1.1517, 1.3101]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.468, 2.468, 2.8073, 3.1933]",5,-0.0110702684989674,0.1868602039440702,0.464,1,0.464,1,0.264,1,0.136,1,7
7,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4747, 0.4747, 0.5399, 0.6142]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0125, 1.0125, 1.1517, 1.3101]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.468, 2.468, 2.8073, 3.1933]",6,-0.0026095258979873,0.2954941998982575,0.296,1,0.296,1,0.2,1,0.136,1,7
7,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4747, 0.4747, 0.5399, 0.6142]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0125, 1.0125, 1.1517, 1.3101]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.468, 2.468, 2.8073, 3.1933]",7,0.1692792638255164,0.4302953858557607,0.2,1,0.2,1,0.2,1,0.168,1,7
7,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4747, 0.4747, 0.5399, 0.6142]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0125, 1.0125, 1.1517, 1.3101]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.468, 2.468, 2.8073, 3.1933]",8,0.3102526834496861,0.3725702692620016,0.3,1,0.236,1,0.236,1,0.104,1,7
7,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4747, 0.4747, 0.5399, 0.6142]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0125, 1.0125, 1.1517, 1.3101]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.468, 2.468, 2.8073, 3.1933]",9,0.0424729365820578,0.2910514616967219,0.817,1,0.817,1,0.232,1,0.136,1,7
8,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5379, 0.5379, 0.5648, 0.5931]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0625, 1.0625, 1.1156, 1.1714]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.8262, 1.8262, 1.9175, 2.0134]",0,0.020950938504547,0.2713802257415337,0.464,1,0.464,1,0.464,1,0.104,1,8
8,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5379, 0.5379, 0.5648, 0.5931]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0625, 1.0625, 1.1156, 1.1714]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.8262, 1.8262, 1.9175, 2.0134]",1,-0.0093621751887414,0.4609015603793773,0.622,1,0.622,1,0.622,1,0.136,1,8
8,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5379, 0.5379, 0.5648, 0.5931]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0625, 1.0625, 1.1156, 1.1714]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.8262, 1.8262, 1.9175, 2.0134]",2,-0.0462882654152914,0.1471930871902363,0.383,1,0.383,1,0.232,1,0.136,1,8
8,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5379, 0.5379, 0.5648, 0.5931]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0625, 1.0625, 1.1156, 1.1714]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.8262, 1.8262, 1.9175, 2.0134]",3,0.027525038795614,0.1187622073103681,0.236,1,0.236,1,0.104,1,0.104,1,8
