DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,num_product,process_cost,mat_to_prod,purchase_yield,poi_mean,num_material,material_cost,order_cost,salvage_price,total_budget,recourse_cost,sales_price,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),Initial Solution,Initial Objective Function Value,Optimal Solution,Optimal Objective Function Value
0,True,0.4,0.875,2.625,0.75,10,True,True,0.1,"[20, 20, 20, 20]",500,3,"[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]","[20, 25, 15]",4,"[0.8, 0.91, 1.0351, 1.1775]",0,"[0.35, 0.3981, 0.4529, 0.5151]",1200,"[1.7, 1.9338, 2.1996, 2.5021]","[6, 12, 20]",0,0.3092288117835326,0.583933241656232,inf,0,inf,0,0.68,1,0.52,1,"(20, 20, 20, 20)",334.6587666666666,"(71.6868, 96.3715, 115.7389, 122.0503)",455.6479861185074
0,True,0.4,0.875,2.625,0.75,10,True,True,0.1,"[20, 20, 20, 20]",500,3,"[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]","[20, 25, 15]",4,"[0.8, 0.91, 1.0351, 1.1775]",0,"[0.35, 0.3981, 0.4529, 0.5151]",1200,"[1.7, 1.9338, 2.1996, 2.5021]","[6, 12, 20]",1,0.08029084991885063,0.5478839184314244,inf,0,0.84,1,0.68,1,0.52,1,"(20, 20, 20, 20)",272.90971111111105,"(41.4643, 97.5089, 137.0205, 36.6274)",497.14176903973623
0,True,0.4,0.875,2.625,0.75,10,True,True,0.1,"[20, 20, 20, 20]",500,3,"[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]","[20, 25, 15]",4,"[0.8, 0.91, 1.0351, 1.1775]",0,"[0.35, 0.3981, 0.4529, 0.5151]",1200,"[1.7, 1.9338, 2.1996, 2.5021]","[6, 12, 20]",2,0.10047301752650682,0.5652220113327778,inf,0,inf,0,0.68,1,0.52,1,"(20, 20, 20, 20)",335.88602222222227,"(37.8495, 72.3581, 144.9089, 70.8067)",493.48385894579155
0,True,0.4,0.875,2.625,0.75,10,True,True,0.1,"[20, 20, 20, 20]",500,3,"[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]","[20, 25, 15]",4,"[0.8, 0.91, 1.0351, 1.1775]",0,"[0.35, 0.3981, 0.4529, 0.5151]",1200,"[1.7, 1.9338, 2.1996, 2.5021]","[6, 12, 20]",3,0.15333384739913875,0.5605105259896414,inf,0,inf,0,0.68,1,0.52,1,"(20, 20, 20, 20)",314.25923333333327,"(45.5294, 102.9662, 139.7304, 26.6947)",483.9031158400787
0,True,0.4,0.875,2.625,0.75,10,True,True,0.1,"[20, 20, 20, 20]",500,3,"[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]","[20, 25, 15]",4,"[0.8, 0.91, 1.0351, 1.1775]",0,"[0.35, 0.3981, 0.4529, 0.5151]",1200,"[1.7, 1.9338, 2.1996, 2.5021]","[6, 12, 20]",4,0.17248437973414132,0.5625373573116801,inf,0,inf,0,0.68,1,0.52,1,"(20, 20, 20, 20)",312.9558666666667,"(76.2687, 124.8545, 117.9491, 57.9979)",480.4321841297482
0,True,0.4,0.875,2.625,0.75,10,True,True,0.1,"[20, 20, 20, 20]",500,3,"[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]","[20, 25, 15]",4,"[0.8, 0.91, 1.0351, 1.1775]",0,"[0.35, 0.3981, 0.4529, 0.5151]",1200,"[1.7, 1.9338, 2.1996, 2.5021]","[6, 12, 20]",5,0.12159733743136664,0.5649807605444681,inf,0,inf,0,0.68,1,0.52,1,"(20, 20, 20, 20)",310.1624777777777,"(36.274, 72.3608, 147.8292, 72.5008)",489.65518877964
0,True,0.4,0.875,2.625,0.75,10,True,True,0.1,"[20, 20, 20, 20]",500,3,"[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]","[20, 25, 15]",4,"[0.8, 0.91, 1.0351, 1.1775]",0,"[0.35, 0.3981, 0.4529, 0.5151]",1200,"[1.7, 1.9338, 2.1996, 2.5021]","[6, 12, 20]",6,0.16776287209788726,0.5612454651589563,inf,0,inf,0,0.68,1,0.52,1,"(20, 20, 20, 20)",321.5748999999999,"(75.155, 120.7538, 121.7965, 61.31)",481.2879321731218
0,True,0.4,0.875,2.625,0.75,10,True,True,0.1,"[20, 20, 20, 20]",500,3,"[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]","[20, 25, 15]",4,"[0.8, 0.91, 1.0351, 1.1775]",0,"[0.35, 0.3981, 0.4529, 0.5151]",1200,"[1.7, 1.9338, 2.1996, 2.5021]","[6, 12, 20]",7,0.2711664667453757,0.5790722598848916,inf,0,inf,0,0.68,1,0.52,1,"(20, 20, 20, 20)",287.2031222222222,"(67.8525, 86.2509, 106.3515, 115.8142)",462.54658288080276
0,True,0.4,0.875,2.625,0.75,10,True,True,0.1,"[20, 20, 20, 20]",500,3,"[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]","[20, 25, 15]",4,"[0.8, 0.91, 1.0351, 1.1775]",0,"[0.35, 0.3981, 0.4529, 0.5151]",1200,"[1.7, 1.9338, 2.1996, 2.5021]","[6, 12, 20]",8,0.16547773458199638,0.5605801290462575,inf,0,inf,0,0.68,1,0.52,1,"(20, 20, 20, 20)",407.3353666666667,"(74.4271, 122.4982, 120.6899, 59.5224)",481.702101143865
0,True,0.4,0.875,2.625,0.75,10,True,True,0.1,"[20, 20, 20, 20]",500,3,"[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]","[20, 25, 15]",4,"[0.8, 0.91, 1.0351, 1.1775]",0,"[0.35, 0.3981, 0.4529, 0.5151]",1200,"[1.7, 1.9338, 2.1996, 2.5021]","[6, 12, 20]",9,0.1733208221489224,0.5628149836920878,inf,0,inf,0,0.68,1,0.52,1,"(20, 20, 20, 20)",339.45625555555546,"(77.358, 121.8439, 120.0517, 60.4654)",480.2805834091759
