Cars_id,WaitingTime,TotalTime
4,6.001569666701611,46.20156966670161
0,9.909999999999997,49.309967373269174
11,2.275451304617828,43.875451304617826
8,5.040907772262678,46.64090777226268
6,3.9142243093583504,46.91422430935835
19,0.0,40.2
12,2.0563107551186235,45.05631075511862
9,2.297389902173606,48.0973899021736
21,0.0,40.2
13,1.5049765231626324,45.90497652316263
25,0.0,40.2
26,0.0,40.2
17,0.8145004074195867,46.614500407419584
2,14.708471780761197,56.308471780761195
29,0.0,40.2
